#  Index          Path Flux       Relative Flux
	   0 0 0 
         127   3.6494110702457734E-013  0.99168278059880732     
         128   3.6501096191548282E-013  0.99187260271289146     
         129   3.6508059153816325E-013  0.99206181268815219     
         130   3.6514389635523424E-013  0.99223383577848068     
         131   3.6520698745917476E-013  0.99240527812954082     
         132   3.6526960745548139E-013  0.99257544030328093     
         133   3.6533162677113152E-013  0.99274397020087513     
         134   3.6539006341997868E-013  0.99290276464003857     
         135   3.6544652384033866E-013  0.99305618892022685     
         136   3.6550172808870341E-013  0.99320619970680435     
         137   3.6555620260973932E-013  0.99335422754870217     
         138   3.6560972861999362E-013  0.99349967792867211     
         139   3.6565788242359447E-013  0.99363052999475099     
         140   3.6570362267605426E-013  0.99375482353108202     
         141   3.6574766203426581E-013  0.99387449509552450     
         142   3.6579044138187561E-013  0.99399074273541299     
         143   3.6583218495243928E-013  0.99410417577798305     
         144   3.6587259080306533E-013  0.99421397373039244     
         145   3.6591284620967545E-013  0.99432336286960654     
         146   3.6595248111639149E-013  0.99443106587632291     
         147   3.6599110857912136E-013  0.99453603127734258     
         148   3.6602787960641484E-013  0.99463595204233723     
         149   3.6606394016543893E-013  0.99473394219678846     
         150   3.6609990796312490E-013  0.99483168028365965     
         151   3.6613584420530605E-013  0.99492933262230965     
         152   3.6617177020019085E-013  0.99502695711518641     
         153   3.6620740109272460E-013  0.99512377970355193     
         154   3.6624271876975946E-013  0.99521975116714445     
         155   3.6627581682903493E-013  0.99530969109121148     
         156   3.6630837756418952E-013  0.99539817090276161     
         157   3.6633800189136376E-013  0.99547867138511348     
         158   3.6636752146217666E-013  0.99555888720487817     
         159   3.6639622667237419E-013  0.99563689009936840     
         160   3.6642460667279789E-013  0.99571400927611187     
         161   3.6645296984710338E-013  0.99579108272993899     
         162   3.6648100200067908E-013  0.99586725667545795     
         163   3.6650885356170599E-013  0.99594293988283444     
         164   3.6653589110852450E-013  0.99601641110625505     
         165   3.6656091892367842E-013  0.99608442112991757     
         166   3.6658577348851680E-013  0.99615196036705767     
         167   3.6661015496260478E-013  0.99621821403800137     
         168   3.6663425330421916E-013  0.99628369833111052     
         169   3.6665796647249370E-013  0.99634813596282334     
         170   3.6668160083283605E-013  0.99641235944362838     
         171   3.6670497237070508E-013  0.99647586873653815     
         172   3.6672788489780762E-013  0.99653813072388409     
         173   3.6674968731541144E-013  0.99659737612457200     
         174   3.6677119921974532E-013  0.99665583209101472     
         175   3.6679166170545172E-013  0.99671143639081183     
         176   3.6681188423548325E-013  0.99676638864043887     
         177   3.6683177912326021E-013  0.99682045056235069     
         178   3.6685100226685047E-013  0.99687268710167309     
         179   3.6686997540565188E-013  0.99692424428358839     
         180   3.6688885576188166E-013  0.99697554934022425     
         181   3.6690748942483284E-013  0.99702618403807686     
         182   3.6692610917108989E-013  0.99707678091901686     
         183   3.6694440627739664E-013  0.99712650106539091     
         184   3.6696242888257993E-013  0.99717547528856776     
         185   3.6698020420676310E-013  0.99722377755589986     
         186   3.6699716143550138E-013  0.99726985674901558     
         187   3.6701364098417789E-013  0.99731463790504316     
         188   3.6703009952207107E-013  0.99735936196683916     
         189   3.6704639552240927E-013  0.99740364435272821     
         190   3.6706257632545664E-013  0.99744761370408241     
         191   3.6707869214047338E-013  0.99749140645841938     
         192   3.6709479725948070E-013  0.99753517014766035     
         193   3.6711039139799242E-013  0.99757754530996101     
         194   3.6712578735519615E-013  0.99761938193881938     
         195   3.6714033390910615E-013  0.99765891041821497     
         196   3.6715476730912618E-013  0.99769813141576724     
         197   3.6716833738765065E-013  0.99773500644284718     
         198   3.6718177019396449E-013  0.99777150844950013     
         199   3.6719487809343760E-013  0.99780712756158996     
         200   3.6720793935080377E-013  0.99784261992946433     
         201   3.6722088204828309E-013  0.99787779012536082     
         202   3.6723379325312634E-013  0.99791287474387425     
         203   3.6724633596262488E-013  0.99794695802140143     
         204   3.6725877701896071E-013  0.99798076506890365     
         205   3.6727073880917117E-013  0.99801326976938409     
         206   3.6728221061330991E-013  0.99804444299270101     
         207   3.6729338072907243E-013  0.99807479641478958     
         208   3.6730445229328313E-013  0.99810488203510117     
         209   3.6731551591969312E-013  0.99813494608541120     
         210   3.6732604723541386E-013  0.99816356364659098     
         211   3.6733647096740284E-013  0.99819188886215060     
         212   3.6734674589537156E-013  0.99821980972100244     
         213   3.6735665961733625E-013  0.99824674904675892     
         214   3.6736642570453976E-013  0.99827328719312580     
         215   3.6737614537410975E-013  0.99829969920525641     
         216   3.6738575379029806E-013  0.99832580889994238     
         217   3.6739535040202394E-013  0.99835188651744688     
         218   3.6740493259054963E-013  0.99837792494167055     
         219   3.6741435100765728E-013  0.99840351833711538     
         220   3.6742335580553959E-013  0.99842798777295250     
         221   3.6743215714352077E-013  0.99845190433141673     
         222   3.6744095741410535E-013  0.99847581798936147     
         223   3.6744962749426943E-013  0.99849937787077692     
         224   3.6745770889296835E-013  0.99852133808237986     
         225   3.6746577702971349E-013  0.99854326225624701     
         226   3.6747354565191302E-013  0.99856437253600439     
         227   3.6748125715020241E-013  0.99858532758852925     
         228   3.6748896766146792E-013  0.99860627995893769     
         229   3.6749655300537136E-013  0.99862689220236311     
         230   3.6750408439903785E-013  0.99864735784262459     
         231   3.6751155651803475E-013  0.99866766241122806     
         232   3.6751879274587922E-013  0.99868732597450360     
         233   3.6752584565537315E-013  0.99870649139260437     
         234   3.6753278326911207E-013  0.99872534350860587     
         235   3.6753970294793730E-013  0.99874414688867497     
         236   3.6754657162504911E-013  0.99876281167783187     
         237   3.6755342536209215E-013  0.99878143586918078     
         238   3.6756010188245543E-013  0.99879957849589818     
         239   3.6756665867260896E-013  0.99881739577042850     
         240   3.6757308822611436E-013  0.99883486729494442     
         241   3.6757950887134894E-013  0.99885231461232504     
         242   3.6758548063405212E-013  0.99886854214638077     
         243   3.6759144110678719E-013  0.99888473900133024     
         244   3.6759715458232325E-013  0.99890026467162996     
         245   3.6760285449054155E-013  0.99891575347440464     
         246   3.6760855417540423E-013  0.99893124167023783     
         247   3.6761423907972651E-013  0.99894668970176193     
         248   3.6761987569977645E-013  0.99896200652668710     
         249   3.6762526803806867E-013  0.99897665954584181     
         250   3.6763055496186414E-013  0.99899102611400681     
         251   3.6763566924611466E-013  0.99900492355534387     
         252   3.6764076054232907E-013  0.99901875852950695     
         253   3.6764564322614831E-013  0.99903202662502555     
         254   3.6765049330073918E-013  0.99904520610895819     
         255   3.6765528970124669E-013  0.99905823974014030     
         256   3.6765998234007901E-013  0.99907099141167299     
         257   3.6766463258253613E-013  0.99908362787624660     
         258   3.6766905549342701E-013  0.99909564659511974     
         259   3.6767345284776349E-013  0.99910759586718523     
         260   3.6767781270426409E-013  0.99911944324347224     
         261   3.6768214092461950E-013  0.99913120465240768     
         262   3.6768638600131716E-013  0.99914274012863213     
         263   3.6769057230096823E-013  0.99915411588542813     
         264   3.6769469244173112E-013  0.99916531186354507     
         265   3.6769879043147205E-013  0.99917644764897162     
         266   3.6770282465828813E-013  0.99918741016645607     
         267   3.6770683947265097E-013  0.99919831993297537     
         268   3.6771081847388028E-013  0.99920913238168863     
         269   3.6771477336603338E-013  0.99921987931693890     
         270   3.6771863614651107E-013  0.99923037594998798     
         271   3.6772247129141331E-013  0.99924079748674399     
         272   3.6772621539318321E-013  0.99925097162493393     
         273   3.6772995741034584E-013  0.99926114009845868     
         274   3.6773367338673521E-013  0.99927123780937011     
         275   3.6773726697667027E-013  0.99928100295007516     
         276   3.6774079380464452E-013  0.99929058667332493     
         277   3.6774429304277195E-013  0.99930009542454368     
         278   3.6774773778700444E-013  0.99930945609527433     
         279   3.6775112353516690E-013  0.99931865645140716     
         280   3.6775446990133719E-013  0.99932774979179761     
         281   3.6775765287556546E-013  0.99933639913458894     
         282   3.6776083206430960E-013  0.99934503819079046     
         283   3.6776398012209432E-013  0.99935359265242096     
         284   3.6776711397162858E-013  0.99936210850487028     
         285   3.6777023511816694E-013  0.99937058983848337     
         286   3.6777333964530374E-013  0.99937902601090733     
         287   3.6777641991348181E-013  0.99938739626258088     
         288   3.6777945049590004E-013  0.99939563149928490     
         289   3.6778247136629431E-013  0.99940384034475271     
         290   3.6778534247316067E-013  0.99941164222616818     
         291   3.6778821234614594E-013  0.99941944075466282     
         292   3.6779093675425238E-013  0.99942684400015769     
         293   3.6779363804661530E-013  0.99943418443144949     
         294   3.6779632119179264E-013  0.99944147554998608     
         295   3.6779898559393129E-013  0.99944871573660976     
         296   3.6780164354623417E-013  0.99945593839659430     
         297   3.6780428878716807E-013  0.99946312651498981     
         298   3.6780691053832660E-013  0.99947025080279650     
         299   3.6780939825243846E-013  0.99947701086133822     
         300   3.6781185763018209E-013  0.99948369391926839     
         301   3.6781429885180362E-013  0.99949032764015955     
         302   3.6781668203575059E-013  0.99949680365077531     
         303   3.6781904372563376E-013  0.99950322125390401     
         304   3.6782136013127408E-013  0.99950951580264680     
         305   3.6782367607024720E-013  0.99951580908327853     
         306   3.6782594771968706E-013  0.99952198201252573     
         307   3.6782809193388868E-013  0.99952780865211421     
         308   3.6783018059698873E-013  0.99953348433838507     
         309   3.6783225015587093E-013  0.99953910811128266     
         310   3.6783430074160773E-013  0.99954468032698041     
         311   3.6783630128099350E-013  0.99955011654784620     
         312   3.6783827811204056E-013  0.99955548834420394     
         313   3.6784023389943942E-013  0.99956080295702399     
         314   3.6784217563095874E-013  0.99956607937471220     
         315   3.6784405875086264E-013  0.99957119652251103     
         316   3.6784586896136871E-013  0.99957611554794712     
         317   3.6784766120387301E-013  0.99958098574753818     
         318   3.6784943958337587E-013  0.99958581827611981     
         319   3.6785120834502073E-013  0.99959062466935000     
         320   3.6785297540148476E-013  0.99959542642895993     
         321   3.6785471697132792E-013  0.99960015893179788     
         322   3.6785642698793646E-013  0.99960480569258359     
         323   3.6785812300146483E-013  0.99960941440171336     
         324   3.6785980996286081E-013  0.99961399851278143     
         325   3.6786145016487687E-013  0.99961845556095918     
         326   3.6786306951301279E-013  0.99962285594127054     
         327   3.6786466702342675E-013  0.99962719698024605     
         328   3.6786625523764381E-013  0.99963151275794460     
         329   3.6786780683863889E-013  0.99963572904369469     
         330   3.6786928627858282E-013  0.99963974924062260     
         331   3.6787075492972282E-013  0.99964374012029666     
         332   3.6787219210187926E-013  0.99964764545968665     
         333   3.6787362854655470E-013  0.99965154882223606     
         334   3.6787501534337872E-013  0.99965531727282742     
         335   3.6787639703804998E-013  0.99965907185894332     
         336   3.6787776239916299E-013  0.99966278206061421     
         337   3.6787912393824794E-013  0.99966648187639173     
         338   3.6788044424981994E-013  0.99967006966145022     
         339   3.6788176362194989E-013  0.99967365489368976     
         340   3.6788306724344531E-013  0.99967719732550842     
         341   3.6788436390824651E-013  0.99968072085336201     
         342   3.6788564805240272E-013  0.99968421035789579     
         343   3.6788691810424543E-013  0.99968766156829292     
         344   3.6788817877411102E-013  0.99969108728431577     
         345   3.6788943299035543E-013  0.99969449546341316     
         346   3.6789066275063304E-013  0.99969783718641470     
         347   3.6789188459908122E-013  0.99970115740998844     
         348   3.6789310405602569E-013  0.99970447113494354     
         349   3.6789428573380815E-013  0.99970768219965112     
         350   3.6789545793006454E-013  0.99971086749947224     
         351   3.6789662595572369E-013  0.99971404146620602     
         352   3.6789778552938781E-013  0.99971719246567803     
         353   3.6789894478182368E-013  0.99972034259225151     
         354   3.6790010190307908E-013  0.99972348692760304     
         355   3.6790125584455720E-013  0.99972662262229917     
         356   3.6790240802996162E-013  0.99972975354507987     
         357   3.6790355523537928E-013  0.99973287093535634     
         358   3.6790468472916574E-013  0.99973594019644330     
         359   3.6790578959927164E-013  0.99973894254569284     
         360   3.6790688520492808E-013  0.99974191971993531     
         361   3.6790795177085730E-013  0.99974481798227410     
         362   3.6790901410106026E-013  0.99974770473454533     
         363   3.6791006409018736E-013  0.99975055795145384     
         364   3.6791111399398697E-013  0.99975341093649528     
         365   3.6791211953058517E-013  0.99975614335909857     
         366   3.6791312091586381E-013  0.99975886450099916     
         367   3.6791411528119528E-013  0.99976156656705273     
         368   3.6791509075010042E-013  0.99976421728438114     
         369   3.6791604684721306E-013  0.99976681536123502     
         370   3.6791698512898648E-013  0.99976936502708558     
         371   3.6791792291797804E-013  0.99977191335386184     
         372   3.6791885026187850E-013  0.99977443329738169     
         373   3.6791977240137422E-013  0.99977693909856880     
         374   3.6792068311814263E-013  0.99977941385989288     
         375   3.6792159279259132E-013  0.99978188578884075     
         376   3.6792249723023135E-013  0.99978434348740219     
         377   3.6792338209196151E-013  0.99978674799082512     
         378   3.6792426089073097E-013  0.99978913601889463     
         379   3.6792512386940389E-013  0.99979148105778848     
         380   3.6792598136089585E-013  0.99979381118593991     
         381   3.6792680009658591E-013  0.99979603599994427     
         382   3.6792761651888236E-013  0.99979825452758486     
         383   3.6792843231696331E-013  0.99980047135899608     
         384   3.6792924170867061E-013  0.99980267078187135     
         385   3.6793004166568576E-013  0.99980484456712559     
         386   3.6793083957344347E-013  0.99980701278377371     
         387   3.6793161115249562E-013  0.99980910945538770     
         388   3.6793238072482386E-013  0.99981120067397522     
         389   3.6793314371444888E-013  0.99981327400487252     
         390   3.6793389967809139E-013  0.99981532824352259     
         391   3.6793464623637182E-013  0.99981735692425266     
         392   3.6793539002945658E-013  0.99981937809090193     
         393   3.6793613194475708E-013  0.99982139415490245     
         394   3.6793686210704256E-013  0.99982337828152346     
         395   3.6793759198569042E-013  0.99982536163739399     
         396   3.6793830937152334E-013  0.99982731104556932     
         397   3.6793901687372994E-013  0.99982923359620013     
         398   3.6793971721191464E-013  0.99983113667947843     
         399   3.6794041277528997E-013  0.99983302678779695     
         400   3.6794110580451950E-013  0.99983491000988445     
         401   3.6794178208323383E-013  0.99983674771449749     
         402   3.6794243837471673E-013  0.99983853110625609     
         403   3.6794309363375584E-013  0.99984031169247511     
         404   3.6794374521327022E-013  0.99984208228003613     
         405   3.6794437655303240E-013  0.99984379786854838     
         406   3.6794500331599901E-013  0.99984550102017899     
         407   3.6794562239325663E-013  0.99984718328683631     
         408   3.6794623413484162E-013  0.99984884561970133     
         409   3.6794684551967028E-013  0.99985050698312472     
         410   3.6794745318619284E-013  0.99985215824250651     
         411   3.6794805804585157E-013  0.99985380187457951     
         412   3.6794866085822945E-013  0.99985543994341730     
         413   3.6794925856496692E-013  0.99985706413830244     
         414   3.6794983619413331E-013  0.99985863377484618     
         415   3.6795038659252954E-013  0.99986012941510560     
         416   3.6795093524523893E-013  0.99986162031167491     
         417   3.6795147960885908E-013  0.99986309955316921     
         418   3.6795202232269244E-013  0.99986457431156983     
         419   3.6795255095107617E-013  0.99986601079448556     
         420   3.6795306399494656E-013  0.99986740492839421     
         421   3.6795357328094002E-013  0.99986878885073238     
         422   3.6795406412655337E-013  0.99987012266359510     
         423   3.6795455008384868E-013  0.99987144319305199     
         424   3.6795503216948248E-013  0.99987275320174274     
         425   3.6795551200161789E-013  0.99987405708682753     
         426   3.6795599029537795E-013  0.99987535679156558     
         427   3.6795646347552979E-013  0.99987664260069931     
         428   3.6795692419373687E-013  0.99987789454602383     
         429   3.6795738128822200E-013  0.99987913664432759     
         430   3.6795783070969212E-013  0.99988035789215246     
         431   3.6795827992856816E-013  0.99988157858945270     
         432   3.6795872652361514E-013  0.99988279215681874     
         433   3.6795917289950298E-013  0.99988400512864650     
         434   3.6795961799015768E-013  0.99988521460801072     
         435   3.6796005547005407E-013  0.99988640340607082     
         436   3.6796048036214127E-013  0.99988755799830065     
         437   3.6796089417737625E-013  0.99988868249054053     
         438   3.6796130377921431E-013  0.99988979553339019     
         439   3.6796171104183902E-013  0.99989090221971388     
         440   3.6796211769369747E-013  0.99989200724635507     
         441   3.6796252192022626E-013  0.99989310568245982     
         442   3.6796292238380509E-013  0.99989419389320866     
         443   3.6796331577645481E-013  0.99989526288957342     
         444   3.6796370826962841E-013  0.99989632944172191     
         445   3.6796409485787451E-013  0.99989737994795280     
         446   3.6796446877692218E-013  0.99989839602718800     
         447   3.6796483628285916E-013  0.99989939467958000     
         448   3.6796520337372156E-013  0.99990039220405758     
         449   3.6796556392447611E-013  0.99990137195659290     
         450   3.6796592156985640E-013  0.99990234381412924     
         451   3.6796627418346537E-013  0.99990330199844302     
         452   3.6796662657180136E-013  0.99990425957060514     
         453   3.6796697576225003E-013  0.99990520845289987     
         454   3.6796732366415619E-013  0.99990615383373815     
         455   3.6796767051058301E-013  0.99990709634644059     
         456   3.6796801391528150E-013  0.99990802950666757     
         457   3.6796835003885619E-013  0.99990894288133203     
         458   3.6796868305795650E-013  0.99990984781996739     
         459   3.6796901515443882E-013  0.99991075025150133     
         460   3.6796934071505870E-013  0.99991163492262924     
         461   3.6796966273250793E-013  0.99991250996562475     
         462   3.6796998347276571E-013  0.99991338153800879     
         463   3.6797030368271388E-013  0.99991425166934134     
         464   3.6797060880889079E-013  0.99991508081237224     
         465   3.6797091244078612E-013  0.99991590589487578     
         466   3.6797121217018898E-013  0.99991672037283386     
         467   3.6797150915646650E-013  0.99991752739668460     
         468   3.6797180416325099E-013  0.99991832904150535     
         469   3.6797209881255729E-013  0.99991912971492292     
         470   3.6797239193607361E-013  0.99991992624219306     
         471   3.6797268328438087E-013  0.99992071794554982     
         472   3.6797297342497627E-013  0.99992150636709753     
         473   3.6797326055029416E-013  0.99992228659499771     
         474   3.6797354607745095E-013  0.99992306248009066     
         475   3.6797383037726795E-013  0.99992383503003812     
         476   3.6797411393600917E-013  0.99992460556620288     
         477   3.6797439517682497E-013  0.99992536980368907     
         478   3.6797467573692934E-013  0.99992613219142523     
         479   3.6797495579111033E-013  0.99992689320437655     
         480   3.6797523534189168E-013  0.99992765284940099     
         481   3.6797551381322081E-013  0.99992840956114626     
         482   3.6797578766366772E-013  0.99992915371620972     
         483   3.6797606140449713E-013  0.99992989757340101     
         484   3.6797633450202056E-013  0.99993063968248708     
         485   3.6797660399497930E-013  0.99993137199660997     
         486   3.6797687216926574E-013  0.99993210072740224     
         487   3.6797713732144160E-013  0.99993282124597904     
         488   3.6797740052040710E-013  0.99993353645694572     
         489   3.6797766323587609E-013  0.99993425035406991     
         490   3.6797792410609597E-013  0.99993495923695552     
         491   3.6797818170105585E-013  0.99993565921972305     
         492   3.6797843890792423E-013  0.99993635814789938     
         493   3.6797869394828128E-013  0.99993705118884657     
         494   3.6797894473378297E-013  0.99993773266774510     
         495   3.6797919352294907E-013  0.99993840872184603     
         496   3.6797944210272938E-013  0.99993908420696676     
         497   3.6797969057177003E-013  0.99993975939116608     
         498   3.6797993810911278E-013  0.99994043204359029     
         499   3.6798018555780832E-013  0.99994110445512663     
         500   3.6798042877002413E-013  0.99994176535454804     
         501   3.6798066923014451E-013  0.99994241877548695     
         502   3.6798090749689832E-013  0.99994306623622065     
         503   3.6798114224156014E-013  0.99994370412610067     
         504   3.6798136920451156E-013  0.99994432087013529     
         505   3.6798159403730852E-013  0.99994493182573607     
         506   3.6798181783708124E-013  0.99994553997421987     
         507   3.6798203953218392E-013  0.99994614240352042     
         508   3.6798224596058157E-013  0.99994670334741920     
         509   3.6798245230410116E-013  0.99994726406067214     
         510   3.6798265686910418E-013  0.99994781994102411     
         511   3.6798286096345638E-013  0.99994837454244001     
         512   3.6798306415296224E-013  0.99994892668504687     
         513   3.6798326559155955E-013  0.99994947406977397     
         514   3.6798346409562574E-013  0.99995001348027213     
         515   3.6798366134970399E-013  0.99995054949408102     
         516   3.6798385471648976E-013  0.99995107494464852     
         517   3.6798404800952989E-013  0.99995160019482121     
         518   3.6798423568178142E-013  0.99995211017118912     
         519   3.6798442094574532E-013  0.99995261360333010     
         520   3.6798460563168400E-013  0.99995311546475840     
         521   3.6798479018157318E-013  0.99995361695648888     
         522   3.6798497399980546E-013  0.99995411646003118     
         523   3.6798515290238801E-013  0.99995460260589719     
         524   3.6798532852972907E-013  0.99995507985169541     
         525   3.6798550336370225E-013  0.99995555494161359     
         526   3.6798567614309021E-013  0.99995602444844789     
         527   3.6798584338943286E-013  0.99995647891990902     
         528   3.6798600444476439E-013  0.99995691656805530     
         529   3.6798616344058022E-013  0.99995734861971985     
         530   3.6798632179999104E-013  0.99995777894203175     
         531   3.6798647821639580E-013  0.99995820398446245     
         532   3.6798663376574963E-013  0.99995862667078839     
         533   3.6798678908277975E-013  0.99995904872580310     
         534   3.6798694216441294E-013  0.99995946470640040     
         535   3.6798708629663211E-013  0.99995985636806062     
         536   3.6798722964741728E-013  0.99996024590626975     
         537   3.6798737219665797E-013  0.99996063326637974     
         538   3.6798751323062627E-013  0.99996101650892255     
         539   3.6798765314761523E-013  0.99996139671621087     
         540   3.6798779165737100E-013  0.99996177309951517     
         541   3.6798792979329101E-013  0.99996214846696652     
         542   3.6798806639267947E-013  0.99996251965908156     
         543   3.6798820185527620E-013  0.99996288776210429     
         544   3.6798833389028648E-013  0.99996324655108038     
         545   3.6798846354786159E-013  0.99996359887966746     
         546   3.6798859270265922E-013  0.99996394984201831     
         547   3.6798872115400410E-013  0.99996429889282246     
         548   3.6798884893851389E-013  0.99996464613158387     
         549   3.6798897656171214E-013  0.99996499293200092     
         550   3.6798910285267150E-013  0.99996533611222183     
         551   3.6798922851915569E-013  0.99996567759550792     
         552   3.6798935368847687E-013  0.99996601772781446     
         553   3.6798947609065912E-013  0.99996635034075965     
         554   3.6798959793827782E-013  0.99996668144674639     
         555   3.6798971706013930E-013  0.99996700514582149     
         556   3.6798983583074547E-013  0.99996732789040332     
